id,exposure_endpoint_type,chemical,endpoint_value,endpoint_description,units,sex,life_cycle_stage,sample_size,location,type,age_specific,california_counties,condition,countries,error,lab,species,endpoint_value_original,endpoint_description_original,units_original,endpoint_value_numeric,endpoint_value_text,units_extracted,units_standardized,endpoint_description_standardized,data_type,has_error_range,is_quantitative,is_qualitative,has_numeric_value,has_units,dataset_source
12306,Time of Mating/ Laying,,review,reported breeding season occurs from January to May (from unpublished reports),,Both Male and Female,Adult,Not Reported,"37.6951671, -121.1950105",Exposure Factor Datasets,,,,,,,Mammals,review,reported breeding season occurs from January to May (from unpublished reports),,,review,,,Other,text,false,false,false,false,false,exposure
12301,Duration of Incubation or Gestation,,,,d,Female,Adult,19,,Exposure Factor Datasets,,,,,,Laboratory,Mammals,,,d,,,,days,,unknown,false,false,false,false,true,exposure
12280,Survival/ Mortality,,0.574,minimum survival rate per 2 wks,,Male,Adult,8 breeding seasons (6 populations pooled),"37.8708393, -122.2728630",Exposure Factor Datasets,,,breeding season,,,,Mammals,0.574,minimum survival rate per 2 wks,,0.574,,,,Other,quantitative,false,true,false,true,false,exposure
12287,Longevity,,3.5,longest recorded life span,yr,Both Male and Female,Adult,Not Reported,"37.8708393, -122.2728630",Exposure Factor Datasets,,,,,,,Mammals,3.5,longest recorded life span,yr,3.5,,,yr,Other,quantitative,false,true,false,true,true,exposure
12303,Body Weight - Mean,,1.8,,g,Both Male and Female,Neonate,80,,Exposure Factor Datasets,0 d,,,,0.02,Laboratory,Mammals,1.8,,g,1.8,,,g,,quantitative,false,true,false,true,true,exposure
12292,Population Density,,,range of average population density over 3 yrs,#/ha,Not Reported,Not Reported,10-18/yr,"38.69102, -121.34859",Exposure Factor Datasets,,San Luis Obispo,,,,,Mammals,,range of average population density over 3 yrs,#/ha,,,,#/ha,Other,unknown,false,false,false,false,true,exposure
12309,Body Weight - Mean,,23,,g,Male,Adult,5,,Exposure Factor Datasets,,,,,,Laboratory,Mammals,23,,g,23,,,g,,quantitative,false,true,false,true,true,exposure
12310,Food Ingestion Rate,,,range of mean daily intake of mealworms by captive bats,g/d,Both Male and Female,Adult,3 bats,,Exposure Factor Datasets,,,,,,Laboratory,Mammals,,range of mean daily intake of mealworms by captive bats,g/d,,,,g/d,Other,unknown,false,false,false,false,true,exposure
12281,Growth Rate,,,change in body weight; instantaneous rated based on Brody 1945,%/d,Male,Adult,Not Reported,"39.0255, -118.90731",Exposure Factor Datasets,,Contra Costa,,,,,Mammals,,change in body weight; instantaneous rated based on Brody 1945,%/d,,,,%/d,Other,unknown,false,false,false,false,true,exposure
12290,Dietary Composition,,"Jerusalem crickets (20%), unident. insects (4%), unident. birds (10%), desert cottontail (1%), rabbits (5%), California ground squirrel (27%), pocket mice (13%), western harvest mice (9%), Peromyscus sp. (9%), unident. cricetid rodents (5%)",percent volume of total prey items in scat,%,Both Male and Female,Not Reported,10 scats,"37.7842439, -121.6199684",Exposure Factor Datasets,,Alameda,,,,,Mammals,"Jerusalem crickets (20%), unident. insects (4%), unident. birds (10%), desert cottontail (1%), rabbits (5%), California ground squirrel (27%), pocket mice (13%), western harvest mice (9%), Peromyscus sp. (9%), unident. cricetid rodents (5%)",percent volume of total prey items in scat,%,20,"Jerusalem crickets (20%), unident. insects (4%), unident. birds (10%), desert cottontail (1%), rabbits (5%), California ground squirrel (27%), pocket mice (13%), western harvest mice (9%), Peromyscus sp. (9%), unident. cricetid rodents (5%)",,percent,Other,quantitative,false,true,false,true,true,exposure
12296,Body Weight - Mean,,,range of mean weights for 6 time periods,g,Both Male and Female,Juvenile,232-261,"62.45446, -114.37095",Exposure Factor Datasets,3-18 d,,Nursing,,,Laboratory,Mammals,,range of mean weights for 6 time periods,g,,,,g,Other,unknown,false,false,false,false,true,exposure
12305,Home Range,,up to 15,,acres,Male,Adult,11,"7.90099, 125.28819",Exposure Factor Datasets,,,,,,,Mammals,up to 15,,acres,15,up to 15,,acres,,quantitative,false,true,false,true,true,exposure
12299,Food Ingestion Rate,,0.22,mean dry stomach content mass,g,Male,Adult,104,"39.12958, -84.49869",Exposure Factor Datasets,,Siskiyou,,,0.03 SE,,Mammals,0.22,mean dry stomach content mass,g,0.22,,,g,Other,quantitative,false,true,false,true,true,exposure
12300,Metabolic Rate,,2.56,mean basal metabolic rate,ccO2/g/h,Both Male and Female,Not Reported,20,"39.76098, -121.83348",Exposure Factor Datasets,,,,,0.34 SD,Laboratory,Mammals,2.56,mean basal metabolic rate,ccO2/g/h,2.56,,,ccO2/g/h,Other,quantitative,false,true,false,true,true,exposure
12286,Dietary Composition,,Grasses (51.2%); Forbs (45.4%),cumulative dietary frequency estimated from stomach contents (sum of all fragments of a plant species divided by total # plant fragments),%,Not Reported,Not Reported,172,"37.76132, -122.42966",Exposure Factor Datasets,,,,,,,Mammals,Grasses (51.2%); Forbs (45.4%),cumulative dietary frequency estimated from stomach contents (sum of all fragments of a plant species divided by total # plant fragments),%,51.2,Grasses (51.2%); Forbs (45.4%),,percent,Other,quantitative,false,true,false,true,true,exposure
12302,Water Ingestion Rate,,0.13,experimental temperature = 5C,g/g/d,Male,Adult,12,"36.43861, -78.08442",Exposure Factor Datasets,,,,,0.01 SE,Laboratory,Mammals,0.13,experimental temperature = 5C,g/g/d,0.13,,,g/g/d,Other,quantitative,false,true,false,true,true,exposure
12304,Clutch or Litter Size,,4,potential litter size estimated using the larger of corpora lutea count or embryo sites,#/litter,Female,Adult,2,"-27.46735, 152.11326",Exposure Factor Datasets,,Mono,,,1.00 SE,,Mammals,4,potential litter size estimated using the larger of corpora lutea count or embryo sites,#/litter,4,,,#/litter,Other,quantitative,false,true,false,true,true,exposure
12307,Body Weight - Mean,,3.7,,g,Both Male and Female,Juvenile,7,"47.42649, 9.37361",Exposure Factor Datasets,,,,,0.3,Laboratory,Mammals,3.7,,g,3.7,,,g,,quantitative,false,true,false,true,true,exposure
12297,Growth Rate,,0.2,,g/d,Both Male and Female,Juvenile,47,"50.93238, -115.1329",Exposure Factor Datasets,24 - 40 d,,,,0.05 SE,Laboratory,Mammals,0.2,,g/d,0.2,,,g/d,,quantitative,false,true,false,true,true,exposure
12285,Survival/ Mortality,,,range of mean minimum survival rates per 14 d,,Male,Juvenile,2 periods of  weekly sampling,"22.67058, 75.86394",Exposure Factor Datasets,,,,,,,Mammals,,range of mean minimum survival rates per 14 d,,,,,,Other,unknown,false,false,false,false,false,exposure
12278,Food Ingestion Rate,,0.245,daily rate of consumption of Diablo animal chow (dry pellets),g/g/d,Both Male and Female,Adult,6,"37.9893, -121.62293",Exposure Factor Datasets,,,,,,Laboratory,Mammals,0.245,daily rate of consumption of Diablo animal chow (dry pellets),g/g/d,0.245,,,g/g/d,Other,quantitative,false,true,false,true,true,exposure
12282,Body Weight - Mean,,25.8,median weight at sexual maturity,g,Male,Adult,33,"37.51048, -122.48724",Exposure Factor Datasets,,Sonoma,,,,,Mammals,25.8,median weight at sexual maturity,g,25.8,,,g,Other,quantitative,false,true,false,true,true,exposure
12279,Body Weight - Mean,,> 45,,g,Male,Adult,Not Reported,"44.4284, -73.00966",Exposure Factor Datasets,,Contra Costa,breeding,,,,Mammals,> 45,,g,45,> 45,,g,,quantitative,false,true,false,true,true,exposure
12291,Population Density,,,"population density on 10,359.9 ha study area",ha/fox,Both Male and Female,Adult,foxes 9-22,"40.3208, -111.91003",Exposure Factor Datasets,,,,,,,Mammals,,"population density on 10,359.9 ha study area",ha/fox,,,,ha/fox,Other,unknown,false,false,false,false,true,exposure
12312,Survival/ Mortality,,0.52,mean annual survival rate,,Both Male and Female,Juvenile,16,"Pinon Canyon Maneuver Site, Trinidad (elev., 1310-1740 m)",Exposure Factor Datasets,1-2 yrs,,,,,,Mammals,0.52,mean annual survival rate,,0.52,,,,Other,quantitative,false,true,false,true,false,exposure
12313,Home Range,,10.1,overall home range estimated by minimum convex method (95% probability),km2,Both Male and Female,Both Adults and Juveniles,12,McRae and Irwin Counties,Exposure Factor Datasets,,,,,6.9 (95% CI),,Mammals,10.1,overall home range estimated by minimum convex method (95% probability),km2,10.1,,,km2,Other,quantitative,false,true,false,true,true,exposure
12342,Clutches or Litters per year,,,evidence for 2nd litter in 20% of reproductively active females,litters/yr,Female,Adult,Not Reported,"56.8115488, -133.0014471",Exposure Factor Datasets,,Tulare,,,,,Mammals,,evidence for 2nd litter in 20% of reproductively active females,litters/yr,,,,litters/yr,Other,unknown,false,false,false,false,true,exposure
12317,Clutch or Litter Size,,,range of 5 yearly averages,pups/litter,Female,Adult,5 yrs,,Exposure Factor Datasets,,,,,,,Mammals,,range of 5 yearly averages,pups/litter,,,,pups/litter,Other,unknown,false,false,false,false,true,exposure
12343,Time of Mating/ Laying,,Mar. - Apr.,,,Both Male and Female,Adult,Not Reported,"38.00052, -92.09307",Exposure Factor Datasets,,"Solano, Yolo",,,,,Mammals,Mar. - Apr.,,,,Mar. - Apr.,,,,text,false,false,false,false,false,exposure
12322,Duration of Incubation or Gestation,,279,,d,Female,Adult,18,,Exposure Factor Datasets,,,,,,Laboratory,Mammals,279,,d,279,,,days,,quantitative,false,true,false,true,true,exposure
12324,Clutch or Litter Size,,5.8,,placental scars,Female,Both Adults and Juveniles,13 animals,,Exposure Factor Datasets,> 2 years,,,,0.66 SE,,Mammals,5.8,,placental scars,5.8,,,placental scars,,quantitative,false,true,false,true,true,exposure
12325,Dietary Composition,,"insects 43.06; fruits 27.56; mammals 16.25; grains 8.69; Carrion 1.76; Birds 1.46; reptiles, amphibians 1.14.",frequency %; stomach and fecal analysis,%,,,570 fecal analyses; 50 stomach analyses,,Exposure Factor Datasets,,,,,,,Mammals,"insects 43.06; fruits 27.56; mammals 16.25; grains 8.69; Carrion 1.76; Birds 1.46; reptiles, amphibians 1.14.",frequency %; stomach and fecal analysis,%,43.06,"insects 43.06; fruits 27.56; mammals 16.25; grains 8.69; Carrion 1.76; Birds 1.46; reptiles, amphibians 1.14.",,percent,Other,quantitative,false,true,false,true,true,exposure
12315,Home Range,,12.6,85% harmonic mean estimate of home range for "territorial" class,km2,Both Male and Female,Both Adults and Juveniles,13,"32.38745, -106.81415",Exposure Factor Datasets,,,,,1.8 SE,,Mammals,12.6,85% harmonic mean estimate of home range for "territorial" class,km2,12.6,,,km2,Other,quantitative,false,true,false,true,true,exposure
12323,Population Density,,4,,#/160 acres,Not Reported,Not Reported,Not Reported,"42.0267567, -93.6170448",Exposure Factor Datasets,,,,,,,Mammals,4,,#/160 acres,4,,,#/160 acres,,quantitative,false,true,false,true,true,exposure
12327,Clutch or Litter Size,,,,pups/litter,Female,Adult,1  female,,Exposure Factor Datasets,,,,,,Laboratory,Mammals,,,pups/litter,,,,pups/litter,,unknown,false,false,false,false,true,exposure
12328,Body Weight - Mean,,33.4,,g,Not Reported,Neonate,12,,Exposure Factor Datasets,,,,,,,Mammals,33.4,,g,33.4,,,g,,quantitative,false,true,false,true,true,exposure
12338,Population Density,,,,#/ha,Both Male and Female,Both Adults and Juveniles,Not Reported,"38.69102, -121.34859",Exposure Factor Datasets,,San Luis Obispo,,,,,Mammals,,,#/ha,,,,#/ha,,unknown,false,false,false,false,true,exposure
12334,Longevity,,28,captive longevity record,yrs,Not Reported,Adult,Not Reported,,Exposure Factor Datasets,,,,,,Laboratory,Mammals,28,captive longevity record,yrs,28,,,yrs,Other,quantitative,false,true,false,true,true,exposure
12335,Metabolic Rate,,5.1,resting metabolic rate,ml O2/min/kg,Both Male and Female,Juvenile,6,,Exposure Factor Datasets,,,,,0.4 SE,Laboratory,Mammals,5.1,resting metabolic rate,ml O2/min/kg,5.1,,,ml O2/min/kg,Other,quantitative,false,true,false,true,true,exposure
12336,Metabolic Rate,,,range of mean field metabolic rates estimated by oxygen consumption using direct respirometry and doubly labelled water methods; exercise regime used to simulate swimming,ml O2/min/kg,Both Male and Female,Juvenile,6,,Exposure Factor Datasets,1 yr,,,,,Laboratory,Mammals,,range of mean field metabolic rates estimated by oxygen consumption using direct respirometry and doubly labelled water methods; exercise regime used to simulate swimming,ml O2/min/kg,,,,ml O2/min/kg,Other,unknown,false,false,false,false,true,exposure
12346,Population Density,,29,,#/ha,Both Male and Female,Not Reported,Not Reported,"32.61766, -116.18763",Exposure Factor Datasets,,,,,,,Mammals,29,,#/ha,29,,,#/ha,,quantitative,false,true,false,true,true,exposure
12321,Dietary Composition,,Mammals: Spermophilus beecheyi (43%); Microtus californicus (61%); Peromyscus maniculatus and Reithrodontomys megalotis (30%); Lepus californicus (43%); Thomomys bottae (9%); Insects (13%); Seeds and berries (4%); Herbaceous vegetation (35%); Wheat (Avena spp.) (9%),% of scats containing each prey item,%,Not Reported,Not Reported,23,"37.98165, -122.02583",Exposure Factor Datasets,,Contra Costa,,,,,Mammals,Mammals: Spermophilus beecheyi (43%); Microtus californicus (61%); Peromyscus maniculatus and Reithrodontomys megalotis (30%); Lepus californicus (43%); Thomomys bottae (9%); Insects (13%); Seeds and berries (4%); Herbaceous vegetation (35%); Wheat (Avena spp.) (9%),% of scats containing each prey item,%,43,Mammals: Spermophilus beecheyi (43%); Microtus californicus (61%); Peromyscus maniculatus and Reithrodontomys megalotis (30%); Lepus californicus (43%); Thomomys bottae (9%); Insects (13%); Seeds and berries (4%); Herbaceous vegetation (35%); Wheat (Avena spp.) (9%),,percent,Other,quantitative,false,true,false,true,true,exposure
12319,Food Ingestion Rate,,,"range of daily dry matter intake per unit metabolic weight (g food/body weight^0.75) for deer, hare or mice diets",g/kg/d,Both Male and Female,Juvenile,4,"46.13963, -68.03857",Exposure Factor Datasets,9 mo,,,,,Laboratory,Mammals,,"range of daily dry matter intake per unit metabolic weight (g food/body weight^0.75) for deer, hare or mice diets",g/kg/d,,,,g/kg/d,Other,unknown,false,false,false,false,true,exposure
12333,Body Weight - Mean,,10.32,,kg,Male,Pup,7,"27.9807, -15.76805",Exposure Factor Datasets,30 d,,,,0.715 SE,,Mammals,10.32,,kg,10.32,,,kg,,quantitative,false,true,false,true,true,exposure
12337,Time of Hatching or Parturition,,May/June,,,Not Reported,Pup,127 pups,"27.9807, -15.76805",Exposure Factor Datasets,,,,,,,Mammals,May/June,,,,May/June,,,,text,false,false,false,false,false,exposure
12339,Body Weight - Mean,,571,,g,Female,Adult,100,"37.42565, -122.18213",Exposure Factor Datasets,,Santa Cruz,lactating,,,,Mammals,571,,g,571,,,g,,quantitative,false,true,false,true,true,exposure
12344,Growth Rate,,see citation,figure of changes in weight over time,,Both Male and Female,Juvenile,90,"31.91482, -109.14598",Exposure Factor Datasets,,,,,,,Mammals,see citation,figure of changes in weight over time,,,see citation,,,Other,qualitative,false,false,true,false,false,exposure
12330,Home Range,,80,,ha,Female,Adult,8,"36.5982, -121.89647",Exposure Factor Datasets,,Monterey,,,19.04 SE,,Mammals,80,,ha,80,,,ha,,quantitative,false,true,false,true,true,exposure
12332,Time of Hatching or Parturition,,December to February,peak period of birth,,Female,Adult,Not Reported,"36.51711, -121.94327",Exposure Factor Datasets,,Monterey,,,,,Mammals,December to February,peak period of birth,,,December to February,,,Other,text,false,false,false,false,false,exposure
12331,Dietary Composition,,"pismo clams (559), unidentified bivalves (1), rock crabs (1), market crabs (1), unidentified crabs (1), unidentied food items (15)","number of prey retreived, based on observations from shore",,Not Reported,Not Reported,578 observed retrievals,"35.15697, -120.66859",Exposure Factor Datasets,,San Luis Obispo,,,,,Mammals,"pismo clams (559), unidentified bivalves (1), rock crabs (1), market crabs (1), unidentified crabs (1), unidentied food items (15)","number of prey retreived, based on observations from shore",,559,"pismo clams (559), unidentified bivalves (1), rock crabs (1), market crabs (1), unidentified crabs (1), unidentied food items (15)",,,Other,quantitative,false,true,false,true,false,exposure
12329,Home Range,,3.7,,km^2,Both Male and Female,Adult,11,"35.32102, -120.70716",Exposure Factor Datasets,,,Residents,,3.1 SD,,Mammals,3.7,,km^2,3.7,,,km^2,,quantitative,false,true,false,true,true,exposure
12345,Body Weight - Mean,,34.2,,g,Male,Not Reported,16,"35.97861, -114.83404",Exposure Factor Datasets,,,,,3.8 SD,Laboratory,Mammals,34.2,,g,34.2,,,g,,quantitative,false,true,false,true,true,exposure
12340,Population Density,,76,,#/acre,Not Reported,Not Reported,3 counts,"37.90162, -122.06189",Exposure Factor Datasets,,Contra Costa,,,,,Mammals,76,,#/acre,76,,,#/acre,,quantitative,false,true,false,true,true,exposure
12341,Population Density,,,range over 2 yrs,#/ha,Both Male and Female,Adult,Not Reported,"24.32042, 55.68653",Exposure Factor Datasets,,Alameda,,,,,Mammals,,range over 2 yrs,#/ha,,,,#/ha,Other,unknown,false,false,false,false,true,exposure
12316,Dietary Composition,,leporid (76.4%); rodent (18.0%); livestock (13.5%); bird (13.5%); insect (4.5%); other (14.6%),% frequency of occurrence in stomach contents,%,Both Male and Female,Adult,89,"47.11749, -108.25017",Exposure Factor Datasets,> 1 yr,Kern,,,,,Mammals,leporid (76.4%); rodent (18.0%); livestock (13.5%); bird (13.5%); insect (4.5%); other (14.6%),% frequency of occurrence in stomach contents,%,76.4,leporid (76.4%); rodent (18.0%); livestock (13.5%); bird (13.5%); insect (4.5%); other (14.6%),,percent,Other,quantitative,false,true,false,true,true,exposure
12318,Body Weight - Mean,,9.3,,kg,Female,Juvenile,7,"47.11749, -108.25017",Exposure Factor Datasets,1yr,Kern,,,0.3 SE,,Mammals,9.3,,kg,9.3,,,kg,,quantitative,false,true,false,true,true,exposure
12350,Clutch or Litter Size,,2.02,,embryos/female,Female,Adult,133,"Santa Rita Experimental Range, Tucson (elev., 3000 - 4500 ft)",Exposure Factor Datasets,,,,,,,Mammals,2.02,,embryos/female,2.02,,,embryos/female,,quantitative,false,true,false,true,true,exposure
12352,Body Weight - Mean,,40,,g,Both Male and Female,Juvenile,16,,Exposure Factor Datasets,31 d,,,,,Laboratory,Mammals,40,,g,40,,,g,,quantitative,false,true,false,true,true,exposure
