id,exposure_endpoint_type,chemical,endpoint_value,endpoint_description,units,sex,life_cycle_stage,sample_size,location,type,age_specific,california_counties,condition,countries,error,lab,species,endpoint_value_original,endpoint_description_original,units_original,endpoint_value_numeric,endpoint_value_text,units_extracted,units_standardized,endpoint_description_standardized,data_type,has_error_range,is_quantitative,is_qualitative,has_numeric_value,has_units,dataset_source
9536,,METHYLMERCURY DICYANDIAMIDE,decreased in 3rd generation,proportion of ducklings responding to approach and avoidance stimuli,,Not Reported,Juvenile,14 pairs/group,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,decreased in 3rd generation,proportion of ducklings responding to approach and avoidance stimuli,,3,decreased in 3rd generation,,,Other,mixed,false,false,false,true,false,toxicity
9537,,DIELDRIN,"9.7 ug/g lipid, 3.3 ug/g skin, 1.3 ug/g brain, 0.8 ug/g liver, 0.7 ug/g muscle at 2.6 ug/g food","mean of day 5, 7, 8 (approx. steady state) tissue concentrations",,Not Reported,Juvenile,6,,Toxicity Factor Datasets,1 d,,,,,Laboratory,Birds,"9.7 ug/g lipid, 3.3 ug/g skin, 1.3 ug/g brain, 0.8 ug/g liver, 0.7 ug/g muscle at 2.6 ug/g food","mean of day 5, 7, 8 (approx. steady state) tissue concentrations",,9.7,"9.7 ug/g lipid, 3.3 ug/g skin, 1.3 ug/g brain, 0.8 ug/g liver, 0.7 ug/g muscle at 2.6 ug/g food",,,Bioaccumulation,quantitative,false,true,false,true,false,toxicity
9539,,BORIC ACID,1 ug/g @ controls; 3 ug/g @ 100 ppm; 3 ug/g @ 400 ppm; 29 ug/g @ 1600 ppm,liver boron concentration (geometric mean; ug/g dry weight),,Both Male and Female,Juvenile,10 animals/pen; 3 pens/dose,,Toxicity Factor Datasets,1 d,,,,,Laboratory,Birds,1 ug/g @ controls; 3 ug/g @ 100 ppm; 3 ug/g @ 400 ppm; 29 ug/g @ 1600 ppm,liver boron concentration (geometric mean; ug/g dry weight),,1,1 ug/g @ controls; 3 ug/g @ 100 ppm; 3 ug/g @ 400 ppm; 29 ug/g @ 1600 ppm,ppm,mg/L,Other,quantitative,false,true,false,true,true,toxicity
9540,,"CRUDE OILS, FUEL OILS",no effect,antibody-mediated immunity estimated by direct spleen plaque-forming cell assays (PFCs/g spleen); mallards inoculated with sheep red blood cells on day 24,,Male,Adult,9/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,no effect,antibody-mediated immunity estimated by direct spleen plaque-forming cell assays (PFCs/g spleen); mallards inoculated with sheep red blood cells on day 24,,,no effect,,,Other,qualitative,false,false,true,false,false,toxicity
9541,,ALUMINUM SULFATE,"3.59 ppm dry wt @ control, 5.16 ppm @ 0.1%, 15.52 ppm @ 0.05%","liver aluminum concentrations (ppm, dry wt) in ducklings",,Not Reported,Juvenile,8/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,"3.59 ppm dry wt @ control, 5.16 ppm @ 0.1%, 15.52 ppm @ 0.05%","liver aluminum concentrations (ppm, dry wt) in ducklings",,3.59,"3.59 ppm dry wt @ control, 5.16 ppm @ 0.1%, 15.52 ppm @ 0.05%",ppm,mg/L,Other,quantitative,false,true,false,true,true,toxicity
9542,,PHOSPHORUS (YELLOW OR WHITE),positive correlation,P4 concentration in fat versus dose,,Male,Adult,4-5 birds/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,positive correlation,P4 concentration in fat versus dose,,,positive correlation,,,Other,text,false,false,false,false,false,toxicity
9543,,AROCLOR 1254,55-65 ppm,range of wet wt concentrations of Aroclor 1254 in adult carcasses,,Both Male and Female,Adult,22 pairs,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,55-65 ppm,range of wet wt concentrations of Aroclor 1254 in adult carcasses,,55,55-65 ppm,ppm,mg/L,Other,quantitative,false,true,false,true,true,toxicity
9544,,SELENOMETHIONINE,increased @ 80 ppm,mortality versus controls,,Male,Adult,21/dose,,Toxicity Factor Datasets,1 yr,,,,,Laboratory,Birds,increased @ 80 ppm,mortality versus controls,,80,increased @ 80 ppm,ppm,mg/L,Mortality,mixed,false,false,false,true,true,toxicity
9545,,"BORIC ACID, SELENOMETHIONINE",no effect due to added Se,"onset of egg laying, eggshell thickness, egg weight, egg fertility, embryo deformities versus controls",,Both Male and Female,Both Adults and Juveniles,14 pairs/treatment,,Toxicity Factor Datasets,1 yr,,,,,Laboratory,Birds,no effect due to added Se,"onset of egg laying, eggshell thickness, egg weight, egg fertility, embryo deformities versus controls",,,no effect due to added Se,,,Other,qualitative,false,false,true,false,false,toxicity
9546,,LEAD COMPOUNDS,no effect,body weight versus controls,,Male,Adult,10/ Pb treatment; 5/control treatment,,Toxicity Factor Datasets,approx. 5 mo,,,,,Laboratory,Birds,no effect,body weight versus controls,,,no effect,,,Other,qualitative,false,false,true,false,false,toxicity
9548,,"METHYLMERCURY CHLORIDE, SELENOMETHIONINE",no effect,"egg laying interval, egg weight, egg shell thickness, fertility, duckling survival, hatchling body weights versus controls",,Both Male and Female,Both Adults and Juveniles,12/group,,Toxicity Factor Datasets,18 mo,,,,,Laboratory,Birds,no effect,"egg laying interval, egg weight, egg shell thickness, fertility, duckling survival, hatchling body weights versus controls",,,no effect,,,Other,qualitative,false,false,true,false,false,toxicity
9549,,"BISMUTH COMPOUNDS, IRON COMPOUNDS",no effect,"body weight, organ weights (liver, kidney, gonads, gizzard) or hematocrit versus controls",,Both Male and Female,Adult,"20 males, 20 females per group",,Toxicity Factor Datasets,6-8 mo,,,,,Laboratory,Birds,no effect,"body weight, organ weights (liver, kidney, gonads, gizzard) or hematocrit versus controls",,,no effect,,,Other,qualitative,false,false,true,false,false,toxicity
9550,,"BISMUTH COMPOUNDS, IRON COMPOUNDS, LEAD (elemental)","237(17.2) ppm, kidney; 1936(233) ppm, liver; 90.6(6.85) ppm, ovary; 13.1(1.29) ppm, testis",mean(SE) wet wt concentrations of Fe in Fe-dosed birds,,Both Male and Female,Adult,"18 pairs/group (control, Fe, Bi); 6 pairs/Pb group",,Toxicity Factor Datasets,6-8 mo,,,,,Laboratory,Birds,"237(17.2) ppm, kidney; 1936(233) ppm, liver; 90.6(6.85) ppm, ovary; 13.1(1.29) ppm, testis",mean(SE) wet wt concentrations of Fe in Fe-dosed birds,,237,"237(17.2) ppm, kidney; 1936(233) ppm, liver; 90.6(6.85) ppm, ovary; 13.1(1.29) ppm, testis",,,Other,quantitative,false,true,false,true,false,toxicity
9551,,LEAD (elemental),decreased,bw versus controls,,Both Male and Female,Not Reported,5-6/group,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,decreased,bw versus controls,,,decreased,,,Other,qualitative,false,false,true,false,false,toxicity
9552,,CHLORPYRIFOS,29.4 mg/kg,LD50,,Both Male and Female,Juvenile,5,,Toxicity Factor Datasets,7 days,,,,,Laboratory,Birds,29.4 mg/kg,LD50,,29.4,29.4 mg/kg,mg/kg,mg/kg,LD50,quantitative,false,true,false,true,true,toxicity
9553,,DIELDRIN,decreased @ 10 ppm (serotonin only) and 30 ppm,"Serotonin, norepinephrine, and dopamine levels versus controls",,Both Male and Female,Juvenile,3-6 per group,,Toxicity Factor Datasets,75 days,,,,,Laboratory,Birds,decreased @ 10 ppm (serotonin only) and 30 ppm,"Serotonin, norepinephrine, and dopamine levels versus controls",,10,decreased @ 10 ppm (serotonin only) and 30 ppm,ppm,mg/L,Other,mixed,false,false,false,true,true,toxicity
9554,,DIELDRIN,review,concentrations in eggs associated with reduced productivity (various raptor species),,Not Reported,Not Reported,Not Reported,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,review,concentrations in eggs associated with reduced productivity (various raptor species),,,review,,,Other,text,false,false,false,false,false,toxicity
9555,,DIELDRIN,review,mortality in conjunction with pesticide use and residues in birds,,Not Reported,Adult,Not Reported,,Toxicity Factor Datasets,,,,"CANADA, UNITED KINGDOM, USA",,,Birds,review,mortality in conjunction with pesticide use and residues in birds,,,review,,,Mortality,text,false,false,false,false,false,toxicity
9562,,LEAD COMPOUNDS,"0.24 ug/g at study area,
0.087 ug/g at reference area",mean lead concentration in blood (wet wt),,Both Male and Female,Nestling,30 (study area)
22 (reference),"47.5176500, -116.5316603",Toxicity Factor Datasets,,,,,,,Birds,"0.24 ug/g at study area,
0.087 ug/g at reference area",mean lead concentration in blood (wet wt),,0.24,"0.24 ug/g at study area,
0.087 ug/g at reference area",,,Other,quantitative,false,true,false,true,false,toxicity
9573,,AMMONIUM NITRATE,increased,"loss of eggs, nestlings, fledglings and adults post-spray vs. unsprayed controls",,Both Male and Female,Both Adults and Juveniles,"4 control, 8 treatment territories","30.59669, -96.25686",Toxicity Factor Datasets,,,,,,,Birds,increased,"loss of eggs, nestlings, fledglings and adults post-spray vs. unsprayed controls",,,increased,,,Other,qualitative,false,false,true,false,false,toxicity
9558,,LEAD (elemental),"decrease at 125, 625 mg/kg bw (47-57%)",brain delta aminolevulinic acid dehydratase activity,,Both Male and Female,Nestling,10/group,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,"decrease at 125, 625 mg/kg bw (47-57%)",brain delta aminolevulinic acid dehydratase activity,,125,"decrease at 125, 625 mg/kg bw (47-57%)",mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
9559,,"DDE (4,4'-)",decrease,eggshell thickness,,Female,Adult,8/group,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,decrease,eggshell thickness,,,decrease,,,Other,text,false,false,false,false,false,toxicity
9560,,"ACEPHATE, DDE (4,4'-)",decrease for both treatments,median serum cholinesterase activity 24 hr post-dose,,Not Reported,Adult,5-6/group,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,decrease for both treatments,median serum cholinesterase activity 24 hr post-dose,,,decrease for both treatments,,,Other,text,false,false,false,false,false,toxicity
9561,,"DDE (4,4'-)",decrease at 3 ppm,mean eggshell thickness,,Female,Adult,18,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,decrease at 3 ppm,mean eggshell thickness,,3,decrease at 3 ppm,ppm,mg/L,Other,quantitative,false,true,false,true,true,toxicity
9563,,"PCB 105 (2,3,3',4,4'-PENTACHLOROBIPHENYL), PCB 126 (3,3',4,4',5-PENTACHLOROBIPHENYL), PCB 153 (2,2',4,4',5,5'-HEXACHLOROBIPHENYL)",increased with PCB 105,aminopyrine N-demethylase activity in liver,,Female,Adult,5-6/group,,Toxicity Factor Datasets,1 yr,,,,,Laboratory,Birds,increased with PCB 105,aminopyrine N-demethylase activity in liver,,105,increased with PCB 105,,,Other,mixed,false,false,false,true,false,toxicity
9564,,"CYANIDE, SODIUM",4.0 mg/kg bw,LD50,,Both Male and Female,Adult,5/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,4.0 mg/kg bw,LD50,,4,4.0 mg/kg bw,mg/kg,mg/kg,LD50,quantitative,false,true,false,true,true,toxicity
9565,,PARAQUAT,51% @ 60 mg/kg,percent increase over controls in kidney to body weight ratio,,Not Reported,Juvenile,11/group,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,51% @ 60 mg/kg,percent increase over controls in kidney to body weight ratio,,51,51% @ 60 mg/kg,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
9566,,DICOFOL,increased @ 5 mg/kg,numbers of chicks or eggs lost (destroyed) by breeding male and female offspring of dicofol-treated females versus controls,,Female,Adult,10/group,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,increased @ 5 mg/kg,numbers of chicks or eggs lost (destroyed) by breeding male and female offspring of dicofol-treated females versus controls,,5,increased @ 5 mg/kg,mg/kg,mg/kg,Other,mixed,false,false,false,true,true,toxicity
9567,,"PCB 77 (3,3',4,4'-TETRACHLOROBIPHENYL)","increased @ 100, 1000 ng/g","incidence of malformations or edema, and EROD activity versus controls",,Not Reported,Hatchling,24-26/treatment group,,Toxicity Factor Datasets,hatchling,,,,,Laboratory,Birds,"increased @ 100, 1000 ng/g","incidence of malformations or edema, and EROD activity versus controls",,100,"increased @ 100, 1000 ng/g",,,Other,mixed,false,false,false,true,false,toxicity
9568,,LEAD (elemental),no effect,mortality in dosed birds,,Female,Adult,12/group,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,no effect,mortality in dosed birds,,,no effect,,,Mortality,qualitative,false,false,true,false,false,toxicity
9569,,LEAD (elemental),"58.35 and 214.71 ug/g, dry wt",lead concentrations in livers of dosed birds,,Not Reported,Not Reported,2,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,"58.35 and 214.71 ug/g, dry wt",lead concentrations in livers of dosed birds,,58.35,"58.35 and 214.71 ug/g, dry wt",,,Other,quantitative,false,true,false,true,false,toxicity
9570,,AROCLOR 1254,delayed at 10 ppm,onset of nest initiation,,Both Male and Female,Adult,8/group,,Toxicity Factor Datasets,,,breeding,,,Laboratory,Birds,delayed at 10 ppm,onset of nest initiation,,10,delayed at 10 ppm,ppm,mg/L,Other,quantitative,false,true,false,true,true,toxicity
9571,,ALDRIN,15-17 mg/kg,median lethal dosage,,Not Reported,Not Reported,21 birds,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,15-17 mg/kg,median lethal dosage,,15,15-17 mg/kg,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
9572,,STRYCHNINE,increased,"occurence (compared with pre-dose values) of uncoordinated movement, tremors, loss of perching ability and ability to stand on the ground",,Not Reported,Adult,1 bird,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,increased,"occurence (compared with pre-dose values) of uncoordinated movement, tremors, loss of perching ability and ability to stand on the ground",,,increased,,,Other,qualitative,false,false,true,false,false,toxicity
9547,,LEAD COMPOUNDS,Equation: fecal Pb conc./fecal acid insoluble ash content = 61 + (1.06 x sediment Pb conc.),relation between waterfowl fecal lead concentration (dry wt) and sediment lead concentration (dry wt),,Not Reported,Not Reported,521 fecal analyses at 11 wetlands (at least 20 per wetland),"47.67905, -116.79609",Toxicity Factor Datasets,,,,,,,Birds,Equation: fecal Pb conc./fecal acid insoluble ash content = 61 + (1.06 x sediment Pb conc.),relation between waterfowl fecal lead concentration (dry wt) and sediment lead concentration (dry wt),,61,Equation: fecal Pb conc./fecal acid insoluble ash content = 61 + (1.06 x sediment Pb conc.),,,Other,quantitative,false,true,false,true,false,toxicity
9576,,"DDE (4,4'-)",3 ug/g,level in eggs associated with impaired reproductive success (successful nests fledged at least one chick),,Both Male and Female,Juvenile,156 eggs,,Toxicity Factor Datasets,,,,,,,Birds,3 ug/g,level in eggs associated with impaired reproductive success (successful nests fledged at least one chick),,3,3 ug/g,,,Other,quantitative,false,true,false,true,false,toxicity
9578,,"MERCURY (elemental), POLYCHLORINATED BIPHENYLS",0.24 ppm wet wt PCBs,concentration in carcass,,Not Reported,Juvenile,5 birds,"40.47747, -112.61926",Toxicity Factor Datasets,2-4 wks old,,,,,,Birds,0.24 ppm wet wt PCBs,concentration in carcass,,0.24,0.24 ppm wet wt PCBs,ppm,mg/L,Other,quantitative,false,true,false,true,true,toxicity
9579,,"TETRACHLORODIBENZO-P-DIOXIN (2,3,7,8-)",31.3,mean biomagnification factor for eggs from forage fish,,Female,Adult,12 eggs/site x 5 sites,,Toxicity Factor Datasets,,,,,,,Birds,31.3,mean biomagnification factor for eggs from forage fish,,31.3,,,,Other,quantitative,false,true,false,true,false,toxicity
9581,,"DDE (4,4'-)",17% decrease,serum calcium versus controls,,Female,Adult,6 hens; 45 total eggs,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,17% decrease,serum calcium versus controls,,17,17% decrease,%,percent,Other,quantitative,false,true,false,true,true,toxicity
9582,,DIAZINON,decreased (84%),percent inhibition of post-mortem brain cholinesterase activity compared to control,,Not Reported,Juvenile,5 ducks,,Toxicity Factor Datasets,,,dead,,,,Birds,decreased (84%),percent inhibition of post-mortem brain cholinesterase activity compared to control,,84,decreased (84%),%,percent,Other,mixed,false,false,false,true,true,toxicity
9583,,DIELDRIN,no effect,progeny growth (average body weights) at hatch to 6 wks of age,,Both Male and Female,Juvenile,"5 trios (2F, 1M adults)/dose",,Toxicity Factor Datasets,,,,,,Laboratory,Birds,no effect,progeny growth (average body weights) at hatch to 6 wks of age,,,no effect,,,Growth,qualitative,false,false,true,false,false,toxicity
9584,,"SELENIUM COMPOUNDS, SELENOMETHIONINE","reduced with seleno-L-methionine or seleno-D,L-methionine",hatchability versus controls,,Both Male and Female,Both Adults and Juveniles,"15 pairs/treatment group, 10 pairs/control group",,Toxicity Factor Datasets,,,,,,Laboratory,Birds,"reduced with seleno-L-methionine or seleno-D,L-methionine",hatchability versus controls,,,"reduced with seleno-L-methionine or seleno-D,L-methionine",,,Other,text,false,false,false,false,false,toxicity
9585,,DIELDRIN,"165 ug/g diet (100 - 224 ug/g, 95% CI)",96 hr LC50,,Not Reported,Juvenile,10/dose,,Toxicity Factor Datasets,1 - 25 d,,,,,Laboratory,Birds,"165 ug/g diet (100 - 224 ug/g, 95% CI)",96 hr LC50,,165,"165 ug/g diet (100 - 224 ug/g, 95% CI)",%,percent,LC50,quantitative,false,true,false,true,true,toxicity
9586,,"DDE (4,4'-)",ST = 0.986 - 0.060C,"regression equation relating shell thickness (mm) to log10 yolk concentration (C, ug/g); r2=0.54",,Female,Adult,63,,Toxicity Factor Datasets,,,,,,Laboratory,Birds,ST = 0.986 - 0.060C,"regression equation relating shell thickness (mm) to log10 yolk concentration (C, ug/g); r2=0.54",,0.986,ST = 0.986 - 0.060C,,,Other,quantitative,false,true,false,true,false,toxicity
9575,,"DDE (4,4'-)","61.5 ppm DDE, 5.2 ppm DDD, wet wt",mean concentration in visceral fat,,Not Reported,Adult,18 birds,"41.4722740, -112.3125742",Toxicity Factor Datasets,,,,,,,Birds,"61.5 ppm DDE, 5.2 ppm DDD, wet wt",mean concentration in visceral fat,,61.5,"61.5 ppm DDE, 5.2 ppm DDD, wet wt",ppm,mg/L,Other,quantitative,false,true,false,true,true,toxicity
9587,,"DDT (4,4'-)",increase @ 100-200 ug/g,estradiol metabolism and cytochrome P450 concentration,,Female,Adult,4/dose/sampling time,,Toxicity Factor Datasets,80 d at initiation,,,,,Laboratory,Birds,increase @ 100-200 ug/g,estradiol metabolism and cytochrome P450 concentration,,100,increase @ 100-200 ug/g,,,Other,quantitative,false,true,false,true,false,toxicity
9580,,"PCB 126 (3,3',4,4',5-PENTACHLOROBIPHENYL)","increased @ 175, 349, 698 ug/kg egg",mortality in treated embryos versus controls,,Not Reported,Embryo,83-86 eggs/treatment,"51.6529, -99.92551",Toxicity Factor Datasets,,,,,,Laboratory,Birds,"increased @ 175, 349, 698 ug/kg egg",mortality in treated embryos versus controls,,175,"increased @ 175, 349, 698 ug/kg egg",,,Mortality,mixed,false,false,false,true,false,toxicity
9588,,"TRICHLOROPHENOXYACETIC ACID (2,4,5-)",44 lbs AI/acre for exposure of 3d embryo; 44 lbs AI/acre for exposure of 8d embryo,LC50,,Not Reported,Embryo,30/dose,,Toxicity Factor Datasets,3 or 8d of development,,,,,Laboratory,Birds,44 lbs AI/acre for exposure of 3d embryo; 44 lbs AI/acre for exposure of 8d embryo,LC50,,44,44 lbs AI/acre for exposure of 3d embryo; 44 lbs AI/acre for exposure of 8d embryo,,,LC50,quantitative,false,true,false,true,false,toxicity
9589,,MALATHION,0% @ 5 mg/L,percent mortality,,Not Reported,Juvenile,4-5/dose,,Toxicity Factor Datasets,2 weeks old,,,,,Laboratory,Birds,0% @ 5 mg/L,percent mortality,,0,0% @ 5 mg/L,mg/L,mg/L,Mortality,quantitative,false,true,false,true,true,toxicity
9590,,CHLORPYRIFOS,decreased @ all doses,body weight compared with controls,,Not Reported,Juvenile,10/group,,Toxicity Factor Datasets,14 d,,,,,Laboratory,Birds,decreased @ all doses,body weight compared with controls,,,decreased @ all doses,,,Other,qualitative,false,false,true,false,false,toxicity
